Name,Address,Rating,Enrollment,Grade span
Samueli Academy School,"1901 N. Fairview St., Santa Ana",86,376,09-12
San Benancio Middle School,"43 San Benancio Rd., Salinas",90,325,06-08
San Carlos Charter Learning Center School,"750 Dartmouth Ave., San Carlos",95,362,KG-08
San Clemente High School,"700 Avenido Pico, San Clemente",83,"3,024",09-12
San Dieguito High Academy School,"800 Santa Fe Dr., Encinitas",93,"1,828",09-12
San Elijo Elementary School,"1615 Schhouse Way, San Marcos",92,"1,480",KG-05
San Elijo Middle School,"1600 Schhouse Way, San Marcos",91,"1,981",06-08
San Gabriel High School,"801 Ramona St., San Gabriel",81,"2,253",09-12
San Jacinto Leadership Academy - Magnet School,"1599 Malaga Dr., San Jacinto",87,192,06-08
San Jose Charter Academy School,"2021 W. Alwood St., West Covina",95,"1,229",KG-08
San Juan Hills High School,"29211 Stallion Ridge, San Juan Capistrano",82,"2,392",09-12
San Lorenzo Valley High School,"7105 Highway 9, Felton",80,702,09-12
San Luis Obispo High School,"1499 San Luis Dr., San Luis Obispo",89,"1,395",09-12
San Marcos High School,"1615 San Marcos Blvd., San Marcos",81,"3,048",09-12
San Marino High School,"2701 Hntngtn Dr., San Marino",98,"1,200",09-12
San Onofre Elementary School,"200 Pate Rd., San Clemente",93,638,KG-08
San Ramon Valley High School,"501 Danville Blvd., Danville",87,"2,103",09-12
Sanchez Elementary School,"325 Sanchez St., San Francisco",9,260,KG-05
Sandburg Elementary School,"11230 Avenida del Gato, San Diego",90,699,KG-05
Sandpiper Elementary School,"801 Redwood Shores Pkwy., Redwood City",96,502,KG-05
Sandra J. Gallardo Elementary School,"775 Russi Rd., Folsom",95,551,KG-05
Sanger Academy Charter School,"2207 Ninth St., Sanger",82,600,KG-08
Santa Clara Elementary School,"20030 E. Telegraph Rd., Santa Paula",84,55,KG-06
Santa Monica Alternative (K-8) School,"2525 Fifth St., Santa Monica",94,227,KG-08
Santa Monica High School,"601 Pico Blvd., Santa Monica",83,"2,950",09-12
Santa Rita Elementary School,"700 Los Altos Ave., Los Altos",95,558,KG-06
Santa Rosa Technology Magnet School,"13282 Santa Rosa Rd., Camarillo",99,592,KG-08
Santa Susana High School,"3570 E. Cochran St., Simi Valley",92,"1,271",09-12
Santa Teresa Elementary School,"6200 Encinal Dr., San Jose",81,620,KG-06
Santa Teresa High School,"6150 Snell Rd., San Jose",85,"2,227",09-12
Santa Ynez Valley Union High School,"2975 E. Highway 246, Santa Ynez",81,966,09-12
Santiago Hills Elementary School,"29 Christamon W., Irvine",97,625,KG-06
Sarah Mcgarvin Intermediate School,"9802 Bishop Pl., Westminster",96,818,07-08
Saratoga Elementary School,"14592 Oak St., Saratoga",98,355,KG-05
Saratoga High School,"20300 Herriman Ave., Saratoga",93,"1,324",09-12
Saugus High School,"21900 Centurion Way, Santa Clarita",90,"2,330",09-12
Roeder Elementary School,"15151 Columbia Ln., Huntington Beach",89,651,KG-06
Scotts Valley High School,"555 Glenwood Dr., Scotts Valley",88,841,09-12
Scotts Valley Middle School,"8 Bean Creek Rd., Scotts Valley",91,611,06-08
Scripps Elementary School,"11778 Cypress Canyon Rd., San Diego",99,753,KG-05
Scripps Ranch High School,"10410 Treena St., San Diego",91,"2,221",09-12
Seaside Elementary School,"4651 Sharynne Ln., Torrance",93,587,KG-05
Sebastian Questa Elementary School,"543 N. Montebello St., Mountain House",80,763,KG-08
Sebastopol Independent Charter School,"200 S. Main St., Sebastopol",84,293,KG-08
Sellers Elementary School,"500 N. Loraine Ave., Glendora",86,607,KG-05
Semitropic Elementary School,"25300 Highway 46, Wasco",9,214,KG-08
Sequoia Elementary School,"277 Boyd Rd., Pleasant Hill",93,530,KG-05
Serrano Intermediate School,"24642 Jeronimo Rd., Lake Forest",82,"1,253",07-08
Sessions Elementary School,"2150 Beryl St., San Diego",91,470,KG-05
Sharon Christa Mcauliffe Middle School,"4112 Cerritos Ave., Los Alamitos",93,"1,243",06-08
Shell Beach Elementary School,"2100 Shell Beach Rd., Pismo Beach",81,423,KG-06
Sherman Elementary School,"1651 Union St., San Francisco",91,384,KG-05
Sherman Oaks Center For Enriched Studies School,"18605 Erwin St., Los Angeles",81,"2,089",04-12
Shoal Creek Elementary School,"11775 Shoal Creek Dr., San Diego",91,594,KG-05
Sierra Elementary School,"6811 Camborne Way, Rocklin",87,540,KG-06
Sierra Expeditionary Learning School,"11603 Donner Pass Rd., Truckee",91,213,KG-08
Sierra Madre Elementary School,"141 W. Highland Ave., Sierra Madre",87,666,KG-05
Sierra View Elementary School,"1598 Hooker Oak Ave., Chico",83,662,KG-05
Sierra Vista Elementary School,"1811 N. Placentia Ave., Placentia",89,476,KG-06
Sierra Vista Middle School,"2 Liberty, Irvine",98,853,07-08
Sierramont Middle School,"3155 Kimlee Dr., San Jose",92,"1,085",06-08
Silva Valley Elementary School,"3001 Golden Eagle Ln., El Dorado Hills",92,562,KG-05
Silver Creek High School,"3434 Silver Creek Rd., San Jose",84,"2,458",09-12
Silver Gate Elementary School,"1499 Venice St., San Diego",95,579,KG-04
Silver Oak Elementary School,"5000 Farnsworth Dr., San Jose",97,654,KG-06
Silver Spur Elementary School,"5500 Ironwood St., Rancho Palos Verdes",97,547,KG-05
Silver Strand Elementary School,"1350 Leyte Rd., Coronado",90,320,KG-05
Simonds Elementary School,"6515 Grapevine Way, San Jose",96,737,KG-05
Sinsheimer Elementary School,"2755 Augusta St., San Luis Obispo",82,390,KG-06
Sir Francis Drake High School,"1327 Sir Francis Drake Blvd., San Anselmo",90,"1,077",09-12
Skyline Elementary School,"606 Lomas Santa Fe Dr., Solana Beach",92,520,KG-06
Sleepy Hollow Elementary School,"20 Washington Ln., Orinda",99,389,KG-05
Sloat (Commodore) Elementary School,"50 Darien Way, San Francisco",87,395,KG-05
Smith Camp School,"5300 W. Ave. l, Lancaster",9,41,07-12
Solana Highlands Elementary School,"3520 Long Run Dr., San Diego",96,353,KG-03
Solana Pacific Elementary School,"3901 Townsgate Dr., San Diego",97,576,04-06
Solana Ranch Elementary School,"13605 Pac. Highlands Ranch Pkw, San Diego",98,529,KG-06
Solana Santa Fe Elementary School,"6570 El Apajo, Rancho Santa Fe",96,348,KG-06
Solana Vista Elementary School,"780 Santa Victoria Ave., Solana Beach",89,466,KG-03
Solano Avenue Elementary School,"615 Solano Ave., Los Angeles",86,246,KG-06
Soleado Elementary School,"27800 Longhill Dr., Rancho Palos Verdes",94,459,KG-05
Sonoma Mountain Elementary School,"1900 Rainier Cir., Petaluma",80,469,KG-06
South High School,"4801 Pacific Coast Hwy., Torrance",87,"2,110",09-12
South Hillsborough School,"303 El Cerrito Ave., Hillsborough",95,243,KG-05
South Lake Middle School,"655 W. Yale Loop, Irvine",94,706,07-08
South Pasadena Middle School,"1500 Fair Oaks, South Pasadena",97,"1,098",06-08
South Pasadena Senior High School,"1401 Fremont Ave., South Pasadena",93,"1,528",09-12
South Pointe Middle School,"20671 Larkstone Dr., Walnut",89,917,06-08
Spring Valley Elementary School,"817 Murchison Dr., Millbrae",92,446,KG-05
Spring View Middle School,"5040 Fifth St., Rocklin",88,815,07-08
Springbrook Elementary School,"655 Springbrook N., Irvine",86,669,KG-06
Springer Elementary School,"1120 Rose Ave., Mountain View",96,522,KG-06
Springhill Elementary School,"3301 Springhill Rd., Lafayette",91,486,KG-05
Squaw Valley Preparatory School,"1916 Chamonix Pl., Olympic Valley",91,63,07-12
Standley Middle School,"6298 Radcliffe Dr., San Diego",83,"1,075",06-08
Stanford Middle School,"5871 E. Los Arcos St., Long Beach",80,"1,298",06-08
Stanley G. Oswalt Academy School,"19501 Shadow Oak Dr., Walnut",84,"1,092",KG-08
Steindorf Steam K-8 Magnet School,"3001 Ross Ave., San Jose",96,-,KG-08
Steven Millard Elementary School,"5200 Valpey Park Dr., Fremont",91,597,KG-06
Stevens Creek Elementary School,"10300 Ainsworth Dr., Cupertino",97,606,KG-05
Stevenson (Robert Louis) Elementary School,"2051 34th Ave., San Francisco",89,464,KG-05
Stevenson Elementary School,"750B San Pierre Way, Mountain View",98,388,KG-05
Stevenson Ranch Elementary School,"25820 N. Carroll Ln., Stevenson Ranch",98,793,KG-06
Stockdale High School,"2800 Buena Vista Rd., Bakersfield",80,"2,110",09-12
Stockton Unified Early College Academy School,"349 E. Vine St., Stockton",96,375,09-12
Stone Creek Elementary School,"2 Stone Creek S., Irvine",98,588,KG-06
Stone Lake Elementary School,"9673 Lakepoint Dr., Elk Grove",86,812,KG-06
Stone Ranch Elementary School,"16150 4S Ranch Pkwy., San Diego",98,956,KG-05
Stone Valley Middle School,"3001 Miranda Ave., Alamo",90,593,06-08
Stonegate Elementary School,"100 Honors, Irvine",98,"1,031",KG-06
Stoneridge Elementary School,"2501 Alexandra Dr., Roseville",92,546,KG-05
Stowers(Cecil B.) Elementary School,"13350 Beach St., Cerritos",88,644,KG-06
Strandwood Elementary School,"416 Gladys Dr., Pleasant Hill",89,652,KG-05
Strawberry Elementary School,"2311 Horseshoe Dr., Santa Rosa",82,441,04-06
Strawberry Point Elementary School,"117 E. Strawberry Dr., Mill Valley",96,416,KG-05
Sumac Elementary School,"6050 N. Calmfield Ave., Agoura Hills",80,404,KG-05
Summerland Elementary School,"135 Valencia Ave., Summerland",97,66,KG-05
Summit Preparatory Charter High School,"890 BRd.way, Redwood City",92,412,09-12
Summit Public : Denali School,"495 Mercury Dr., Sunnyvale",88,321,06-12
Summit Public : Shasta School,"699 Serramonte Blvd., Daly City",88,325,09-12
Summit Public : Tahoma School,"285 Blossom Hill Rd., San Jose",82,275,09-12
Sun Valley Elementary School,"75 Happy Ln, San Rafael",95,506,KG-05
Sundance Elementary School,"8944 Twin Trails Dr., San Diego",88,527,KG-05
Sunny Hills High School,"1801 Warburton Way, Fullerton",91,"2,307",09-12
Sunnyside Elementary School,"9972 E. Russell Ave., Garden Grove",85,694,KG-06
Sunnyvale Middle School,"1080 Mango Ave., Sunnyvale",86,"1,173",06-08
Sunol Glen Elementary School,"11601 Main St., Sunol",95,281,KG-08
Sunridge Charter School,"7285 Hayden Ave., Sebastopol",84,278,KG-08
Sunrise Elementary School,"11821 Cobble Brook Dr., Rancho Cordova",92,"1,218",KG-06
Sunset Elementary School,"1671 Frankfurt Way, Livermore",84,773,KG-05
Sunset Elementary School,"1920 41st Ave., San Francisco",95,403,KG-05
Sunset Hills Elementary School,"9291 Oviedo St., San Diego",89,464,KG-05
Sunset Lane Elementary School,"2030 Sunset Ln., Fullerton",92,797,KG-06
Sunset Ranch Elementary School,"2500 Bridlewood Dr., Rocklin",92,815,KG-06
Sunset View Elementary School,"4365 Hill St., San Diego",93,478,KG-04
Superior Street Elementary School,"9756 Oso Ave., Los Angeles",83,553,KG-05
Susan B. Anthony Elementary School,"2665 Gilbert Ave., Corona",84,944,KG-06
Susan Miller Dorsey Senior High School,"3537 Farmdale Ave., Los Angeles",9,"1,124",09-12
Sutherland Elementary School,"1330 N. Amelia Ave., Glendora",82,551,KG-05
Sutter Elementary School,"3200 Forbes Ave., Santa Clara",86,491,KG-05
Sutter Middle School,"715 Riley St., Folsom",85,"1,479",06-08
Sutter Middle School,"3150 I St., Sacramento",83,"1,205",07-08
Suzanne Middle School,"525 Suzanne Rd., Walnut",89,"1,307",06-08
Sycamore Canyon School,"4601 Via Rio, Thousand Oaks",96,"1,313",KG-08
Sycamore Elementary School,"225 W. Eighth St., Claremont",81,379,KG-06
Sycamore Ridge School,"5333 Old Carmel Valley Rd., San Diego",96,481,KG-06
Sycamore Valley Elementary School,"2200 Holbrook Dr., Danville",97,643,KG-05
Talbert (Samuel E.) Middle School,"9101 Brabham Dr., Huntington Beach",88,709,06-08
Tamalpais High School,"700 Miller Ave., Mill Valley",87,"1,419",09-12
Tamalpais Valley Elementary School,"350 Bell Ln., Mill Valley",97,494,KG-05
Tamiscal High (Alternative) School,"305 Doherty Dr., Larkspur",90,117,09-12
Tamura (Hisamatsu) Elementary School,"17340 Santa Suzanne St., Fountain Valley",94,626,KG-05
Taper Avenue Elementary School,"1824 Taper Ave., Los Angeles",80,649,KG-05
Tassajara Hills Elementary School,"4675 Camino Tassajara Rd., Danville",96,587,KG-05
Taylor Middle School,"850 Taylor Blvd., Millbrae",81,845,06-08
Technology High School,"1801 E. Cotati Ave., Rohnert Park",98,342,09-12
Temecula Luiseno Elementary School,"45754 Wolf Creek Dr. N., Temecula",85,926,KG-05
Temecula Middle School,"42075 Meadows Pkwy., Temecula",82,"1,203",06-08
Temecula Preparatory School,"35777 Abelia St., Winchester",85,"1,062",KG-12
Temecula Valley Charter School,"35755 Abelia St., Winchester",81,516,KG-08
Temescal Valley Elementary School,"22950 Claystone Ave., Corona",87,930,KG-06
Temple City High School,"9501 Lemon Ave., Temple City",91,"2,076",09-12
Templeton High School,"1200 Main St., Templeton",81,742,09-12
Templeton Middle School,"925 Old Co Rd., Templeton",82,522,06-08
Teresa Burke Elementary School,"1301 Filburn St., Wasco",9,770,KG-06
Terman Middle School,"655 Arastradero Rd., Palo Alto",98,751,06-08
Terra Vista Elementary School,"7497 Mountain View Dr., Rancho Cucamonga",92,804,KG-05
Tesoro High School,"1 Tesoro Creek Rd., Las Flores",90,"2,451",09-12
Tesoro Del Valle Elementary School,"29171 N. Bernardo Way, Santa Clarita",88,628,KG-06
The Academy Of Alameda School,"401 Pacific Ave., Alameda",84,502,06-08
The High At Moorpark College School,"7075 Campus Rd., Moorpark",96,82,11-12
Theodore Judah Elementary School,"101 Dean Way, Folsom",89,578,KG-05
Theodore Roosevelt Elementary School,"850 N. Cordova St., Burbank",83,638,KG-05
Third Street Elementary School,"201 S. June St., Los Angeles",86,691,KG-05
Thomas Jefferson Elementary School,"1900 N. Sixth St., Burbank",83,768,KG-05
Thomas Jefferson Elementary School,"750 Central Park Dr., Roseville",81,483,KG-05
Thomas Russell Middle School,"1500 Escuela Pkwy., Milpitas",94,868,07-08
Thomas S. Hart Middle School,"4433 Willow Rd., Pleasanton",97,"1,167",06-08
Thornhill Elementary School,"5880 Thornhill Dr., Oakland",95,394,KG-05
Thornton Junior High School,"4357 Thornton Ave., Fremont",94,"1,207",07-08
Thousand Oaks High School,"2323 N. Moorpark Rd., Thousand Oaks",88,"2,296",09-12
Thurston Middle School,"2100 Park Ave., Laguna Beach",95,721,06-08
Tice Creek School,"1847 Newell Ave., Walnut Creek",95,298,KG-08
Tierra Bonita Elementary School,"14678 Tierra Bonita Rd., Poway",83,470,KG-05
Tierra Linda Elementary School,"1201 Woodcreek Rd., Camarillo",80,671,KG-05
Tierra Linda Middle School,"750 Dartmouth Ave., San Carlos",95,693,05-08
Tierra Pacifica Charter School,"986 Bostwick Ln., Santa Cruz",88,153,KG-08
Tierra Vista Elementary School,"2001 Sanford St., Oxnard",9,743,KG-05
Tierrasanta Elementary School,"5450 Lacuenta Dr., San Diego",88,474,KG-05
Tijeras Creek Elementary School,"23072 Avenida Empresa, Rancho Santa Margarita",90,403,KG-05
Tincher Preparatory School,"1701 Petaluma Ave., Long Beach",80,793,KG-08
Toby Johnson Middle School,"10099 Franklin High Rd., Elk Grove",80,"1,356",07-08
Tom Bradley Global Awareness Magnet School,"3875 Dublin Ave., Los Angeles",9,396,KG-05
Tom Maloney Elementary School,"38700 Logan Dr., Fremont",81,591,KG-06
Tom Matsumoto Elementary School,"4121 Mackin Woods Ln., San Jose",98,762,KG-06
Tony Tobin Elementary School,"45200 Morgan Hill Dr., Temecula",88,913,KG-05
Top Of The World Elementary School,"21601 Tree Top Ln., Laguna Beach",90,639,KG-05
Topanga Elementary Charter School,"22075 Topanga Sch Rd., Topanga",93,291,KG-06
Topeka Charter For Advanced Studies School,"9815 Topeka Dr., Los Angeles",85,572,KG-05
Toro Canyon Middle School,"86-150 Ave. 66, Thermal",9,"1,079",07-08
Toro Park Elementary School,"22500 Portola Dr., Salinas",95,386,KG-03
Torrance High School,"2200 Carson St., Torrance",80,"2,071",09-12
Torrey Hills School,"10830 Calle Mar de Mariposa, San Diego",94,631,KG-06
Torrey Pines Elementary School,"8350 Cliffridge Ave., San Diego",97,503,KG-05
Torrey Pines High School,"3710 Del Mar Heights Rd., San Diego",91,"2,602",09-12
Towers Elementary School,"5600 Towers St., Torrance",89,614,KG-05
Trabuco Elementary School,"31052 Trabuco Canyon Rd., Trabuco Canyon",89,70,KG-06
Trabuco Hills High School,"27501 Cordova Rd., Mission Viejo",85,"2,912",09-12
Trabuco Mesa Elementary School,"21301 Avenida de los Flores, Rancho Santa Margarita",91,599,KG-06
Travis Elementary School,"100 Fairfield Ave., Travis AFB",81,473,KG-06
Travis Ranch School,"5200 Via de la Escuela, Yorba Linda",90,"1,359",KG-08
Troy High School,"2200 E. Dorothy Ln., Fullerton",98,"2,755",09-12
Truman Benedict Elementary School,"1251 Sarmentoso, San Clemente",91,641,KG-05
Tularcitos Elementary School,"35 Ford Rd., Carmel Valley",93,535,KG-05
Tulita Elementary School,"1520 Prospect Ave., Redondo Beach",96,522,KG-05
Turner Elementary School,"4207 Delta Fair Blvd., Antioch",9,611,KG-05
Turtle Rock Elementary School,"5151 Amalfi Dr., Irvine",98,883,KG-06
Turtleback Elementary School,"15855 Turtleback Rd., San Diego",87,604,KG-05
Tustin Memorial Elementary School,"12712 Browning Ave., Santa Ana",98,618,KG-05
Twelve Bridges Elementary School,"2450 E.ridge Dr., Lincoln",83,631,KG-05
Twelve Bridges Middle School,"770 W.view Dr., Lincoln",82,773,06-08
Twin Creeks Elementary School,"2785 Marsh Dr., San Ramon",87,568,KG-05
Twin Peaks Middle School,"14640 Tierra Bonita Rd., Poway",86,"1,167",06-08
Ulloa Elementary School,"2650 42nd Ave., San Francisco",97,514,KG-05
Union Middle School,"2130 Los Gatos-Almaden Rd, San Jose",96,"1,006",06-08
Union Street Charter School,"470 Union St., Arcata",98,99,KG-05
University City High School,"6949 Genesee Ave., San Diego",91,"1,813",09-12
University High School,"2611 E. Matoian M/S UH134, Fresno",99,482,09-12
University High School,"4771 Campus Dr., Irvine",95,"2,617",09-12
University Park Elementary School,"4572 Sandburg Way, Irvine",80,548,KG-06
University Park Elementary School,"833 W. Acacia St., Salinas",9,570,KG-06
University Preparatory School,"2200 Eureka Way, Redding",95,967,06-12
University Preparatory School,"13853 Seneca Rd, Victorville",92,"1,115",07-12
University Preparatory Academy Charter School,"2315 Canoas Garden Ave., San Jose",95,593,07-12
Urban Corps Of San Diego County Charter School,"3127 Jefferson St., San Diego",9,298,09-12
Vail Ranch Middle School,"33340 Camino Piedra Rojo, Temecula",83,"1,082",06-08
Valencia Elementary School,"25661 Paseo de Valencia, Laguna Hills",87,681,KG-06
Valencia High School,"500 N. Bradford Ave., Placentia",81,"2,797",09-12
Valencia High School,"27801 N. Dickason Dr., Santa Clarita",81,"3,103",09-12
Valencia Valley Elementary School,"23601 Carrizo Dr., Santa Clarita",91,690,KG-06
Valentine Elementary School,"1650 Hntngtn Dr., San Marino",99,561,KG-05
Valhalla Elementary School,"530 Kiki Dr., Pleasant Hill",87,554,KG-05
Valle Verde Elementary School,"3275 Peachwillow Ln., Walnut Creek",92,466,KG-05
Vallecito Elementary School,"50 Nova Albion Way, San Rafael",88,465,KG-05
Vallemar Elementary School,"377 Reina del Mar Ave., Pacifica",87,534,KG-08
Valley Academy School,"253 E. Ross Ave., El Centro",9,209,KG-12
Valley Charter Elementary School,"16514 Nordhoff St., Los Angeles",81,264,KG-05
Valley Middle School,"1645 Magnolia Ave., Carlsbad",87,"1,009",06-08
Valley Oak Elementary School,"465 E. Chaplain Dr., Fresno",89,569,KG-06
Valley View Elementary School,"4900 Maryland Ave., La Crescenta-Montrose",95,407,KG-06
Valley View Elementary School,"480 Adams Way, Pleasanton",84,674,KG-05
Valley View Elementary School,"3000 Crest Dr., Rocklin",94,421,KG-06
Van Buren Elementary School,"1245 N. Van Buren St., Placentia",80,694,KG-06
Van Gogh Charter School,"17160 Van Gogh St., Los Angeles",86,513,KG-05
Vannoy Elementary School,"5100 Vannoy, Castro Valley",90,442,KG-05
Vejar Elementary School,"20222 Vejar Rd., Walnut",88,575,KG-05
Venado Middle School,"4 Deerfield Ave., Irvine",93,642,07-08
Ventura Charter Of Arts And Global Education School,"2060 Cameron St., Ventura",82,426,KG-08
Verdugo Woodlands Elementary School,"1751 N. Verdugo Rd., Glendale",82,814,KG-06
Veterans Elementary School,"1550 Magdalena Ave., Chula Vista",90,910,KG-06
Vichy Elementary School,"3261 Vichy Ave., Napa",83,374,KG-05
Victor Elementary School,"4820 Spencer St., Torrance",88,988,KG-05
Villa Park Elementary School,"10551 Center Dr., Villa Park",94,623,KG-06
Village School,"825 W. Parr Ave., Campbell",91,275,KG-05
Village View Elementary School,"5361 Sisson Dr., Huntington Beach",86,553,KG-05
Vine Hill Elementary School,"151 Vine Hill Sch Rd., Scotts Valley",90,560,KG-05
Vintage Hills Elementary School,"1125 Concord St., Pleasanton",94,611,KG-05
Vintage Hills Elementary School,"42240 Camino Romo, Temecula",80,709,KG-05
Vintage Math/Science/Technology Magnet School,"15848 Stare St., Los Angeles",88,822,KG-05
Virginia Avenue Elementary School,"3301 Virginia Ave., Bakersfield",9,676,KG-06
Virginia R. Boris Elementary School,"7071 E. Clinton Ave., Fresno",89,-,KG-06
Vista Del Mar School,"4885 Del Sol Blvd, San Diego",81,548,KG-03
Vista Elementary School,"2175 Wisteria St., Simi Valley",97,679,KG-06
Vista Grande Elementary School,"667 Diablo Rd., Danville",93,662,KG-05
Vista Grande Elementary School,"7032 Purpleridge Dr., Rancho Palos Verdes",94,439,KG-05
Vista Grande Elementary School,"5606 Antigua Blvd., San Diego",87,427,KG-05
Vista Verde School,"6 Federation Way, Irvine",99,947,KG-08
Vista Del Lago High School,"1970 BRd.stone Pkwy., Folsom",92,"1,626",09-12
Vista Del Mar Elementary School,"1130 Ave. Talega, San Clemente",95,"1,100",KG-05
Vista Del Mar Middle School,"1130 Ave. Talega, San Clemente",95,609,06-08
Wade Thomas Elementary School,"150 Ross Ave., San Anselmo",97,398,KG-05
Wadsworth Avenue Elementary School,"981 E. 41st St., Los Angeles",9,707,KG-05
Wagner Ranch Elementary School,"350 Camino Pablo, Orinda",97,403,KG-05
Wagon Wheel Elementary School,"30912 Bridle Path, Coto de Caza",95,531,KG-05
Wakefield Elementary School,"400 S. Ave., Turlock",9,636,KG-06
Wallenberg (Raoul) Traditional High School,"40 Vega St., San Francisco",81,636,09-12
Walnut Acres Elementary School,"180 Cerezo Dr., Walnut Creek",93,617,KG-05
Walnut Canyon Elementary School,"280 Casey Rd., Moorpark",81,461,KG-05
Walnut Creek Intermediate School,"2425 Walnut Blvd., Walnut Creek",88,"1,206",06-08
Walnut Elementary School,"841 S. Glenwick, Walnut",89,604,KG-05
Walnut Grove Elementary School,"1999 Harvest Rd., Pleasanton",97,739,KG-05
Walnut Heights Elementary School,"4064 Walnut Blvd., Walnut Creek",90,392,KG-05
Walnut High School,"400 N. Pierre Rd., Walnut",91,"2,675",09-12
Walt Disney Elementary School,"3250 Pine Valley Rd., San Ramon",92,593,KG-05
Walter Hays Elementary School,"1525 Midfield Rd., Palo Alto",94,463,KG-05
Walteria Elementary School,"24456 Madison St., Torrance",91,676,KG-05
Warm Springs Elementary School,"47370 Warm Springs Blvd., Fremont",98,886,03-06
Warner Avenue Elementary School,"615 Holmby Ave., Los Angeles",92,698,KG-05
Warren E. Hyde Middle School,"19325 Bollinger Rd., Cupertino",95,960,06-08
Warren T. Eich Middle School,"1509 Sierra Gardens Dr., Roseville",83,797,06-08
Warwick Elementary School,"3375 Warwick Rd., Fremont",91,926,KG-06
Washington Elementary School,"2300 MLK Jr. Way, Berkeley",80,466,KG-05
Washington Elementary School,"801 Howard Ave., Burlingame",86,370,KG-05
Washington Elementary School,"223 S. First St., El Centro",9,412,KG-06
Washington Elementary School,"340 Corral de Tierra Rd., Salinas",90,177,04-05
Washington Elementary School,"290 Lighthouse Rd., Santa Barbara",89,602,KG-06
Washington Elementary School,"270 Washington Ave., Santa Clara",95,345,KG-05
Webster Elementary School,"3602 Winter Canyon, Malibu",94,292,KG-05
Wedgeworth Elementary School,"16949 Wedgeworth Dr., Hacienda Heights",94,399,KG-05
Welby Way Charter Elementary And Gifted-High Ability Magnet School,"23456 Welby Way, Los Angeles",99,810,KG-05
Wells Middle School,"6800 Penn Dr., Dublin",81,873,06-08
West Campus School,"5022 58th St., Sacramento",98,852,09-12
West Creek Academy School,"28767 N. W. Hills Dr., Santa Clarita",96,933,KG-06
West High School,"20401 Victor St., Torrance",94,"2,078",09-12
West Hillsborough School,"376 Barbara Way, Hillsborough",98,381,KG-05
West Hollywood Elementary School,"970 N. Hammond St., Los Angeles",96,387,KG-05
West Ranch High School,"26255 W. Valencia Blvd., Santa Clarita",94,"2,455",09-12
West Valley Elementary School,"1635 Belleville Way, Sunnyvale",94,633,KG-05
Westborough Middle School,"2570 W.borough Blvd., South San Francisco",86,658,06-08
Western Center Academy School,"2345 Searl Pkwy., Hemet",97,541,06-12
Western Sierra Collegiate Academy School,"660 Menlo Dr., Rocklin",90,742,07-12
Westfield Village Elementary School,"508 Poplar St., West Sacramento",9,428,KG-05
Westlake Elementary School,"1000 High St., Santa Cruz",86,592,KG-05
Westlake Elementary School,"1571 E. Potrero Rd., Westlake Village",92,514,KG-05
Westlake High School,"100 N. Lakeview Canyon Rd., Westlake Village",92,"2,370",09-12
Westlake Hills Elementary School,"3333 Med Bow Ct., Westlake Village",90,485,KG-05
Westpark Elementary School,"25 San Carlo, Irvine",96,798,KG-06
Westside Innovative House School,"6550 W. 80th St., Los Angeles",81,513,KG-06
Westview High School,"13500 Camino Del Sur, San Diego",96,"2,304",09-12
Westwood Charter Elementary School,"2050 Selby Ave., Los Angeles",93,848,KG-05
Westwood Elementary School,"17449 Matinal Rd., San Diego",95,794,KG-05
White Hill Middle School,"101 Glen Dr., Fairfax",96,799,06-08
White Oak Elementary School,"31761 W. Village Sch Rd., Westlake Village",94,438,KG-05
White Oaks Elementary School,"1901 White Oak Way, San Carlos",95,385,KG-03
Whitney (Gretchen) High School,"16800 Shoemaker Ave., Cerritos",99,"1,011",07-12
Whitney High School,"701 Wildcat Blvd., Rocklin",91,"1,913",09-12
Wildwood Elementary School,"301 Wildwood Ave, Piedmont",99,312,KG-05
Wildwood Elementary School,"620 W. Velarde Dr., Thousand Oaks",94,416,KG-05
Wilhelmina Henry Elementary School,"1107 S. Wagner Ave., Stockton",9,908,KG-08
Willard Middle School,"2425 Stuart St., Berkeley",82,569,06-08
William Brooks Elementary School,"3610 Park Dr., El Dorado Hills",91,517,KG-05
William E. Fanning Elementary School,"650 N. Apricot, Brea",85,458,KG-06
William Hopkins Junior High School,"600 Driscoll Rd., Fremont",99,"1,017",07-08
William Jefferson Clinton Middle School,"3500 S. Hill St., Los Angeles",9,824,06-08
William Mendenhall Middle School,"1701 El Padro Dr., Livermore",86,948,06-08
William Regnart Elementary School,"1170 Yorkshire Dr., Cupertino",95,531,KG-05
William S. Hart High School,"24825 N. Newhall Ave., Newhall",83,"2,342",09-12
Williams Elementary School,"1201 Williams St., Bakersfield",9,470,KG-05
Willma Cavitt Junior High School,"7200 Fuller Dr., Granite Bay",95,369,07-08
Willow Elementary School,"29026 Laro Dr., Agoura Hills",97,587,KG-05
Willow Grove Elementary School,"14727 Via Azul, San Diego",98,764,KG-05
Willow Oaks Elementary School,"620 Willow Rd., Menlo Park",9,688,KG-08
Wilson Elementary School,"3775 Bodega Ave., Petaluma",82,235,KG-06
Wilson Elementary School,"8317 E. Sheffield Rd., San Gabriel",80,362,KG-05
Winston Churchill Middle School,"4900 Whitney Ave., Carmichael",82,"1,036",06-08
Wittmann (Helen) Elementary School,"16801 Yvette Ave., Cerritos",94,568,KG-06
